Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Arrival,Rating,Fare,Seat_Available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),19:30,09h 30m,05:00,4.0,550,25 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,AdNETWORK TRAVELS,NON A/C Seater Push Back (2+1),20:30,08h 30m,05:00,3.9,570,34 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Swapna Super(Under ASTC),Non AC Seater (2+1),19:00,10h 00m,05:00,4.1,540,29 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,09h 34m,06:30,4.3,555,19 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Deep Travels,NON AC Seater / Sleeper 2+1,19:30,09h 30m,05:00,4.1,549,15 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),A/C Seater / Sleeper (2+1),21:15,08h 45m,06:00,3.7,700,38 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,09h 45m,06:00,3.8,540,40 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),18:30,09h 45m,04:15,3.5,548,20 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Yatra Travels,A/C Seater / Sleeper (2+1),21:00,10h 00m,07:00,3.5,675,24 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Pranjit Travels (Under ASTC),NON A/C Seater (2+1),20:45,09h 45m,06:30,3.9,650,25 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Yatra Travels,NON A/C Seater (2+1),20:40,09h 35m,06:15,3.9,585,19 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:20,08h 40m,05:00,3.3,475,24 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,DESTINY TRAVELS,NON A/C Seater (2+1),17:15,10h 30m,03:45,3.5,556,23 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),18:30,11h 00m,05:30,3.4,540,22 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Island Travels (Under ASTC),Non AC Seater (2+1),20:45,09h 15m,06:00,3.5,601,18 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Drishti Travels,NON A/C Seater (2+1),18:30,10h 30m,05:00,2.1,540,32 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Sylvan DEE Transport,Non AC Seater (2+1),19:15,09h 45m,05:00,1.9,600,32 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,10h 30m,05:00,2.2,600,32 Seats available
North Lakhimpur to Guwahati,https://www.redbus.in/bus-tickets/north-lakhimpur-to-guwahati,Jyotishman Travels (Under ASTC),A/C Seater (2+1),21:05,08h 55m,06:00,2.3,650,34 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),19:30,09h 15m,04:45,3.5,570,36 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Puja Transport,NON AC Seater / Sleeper 2+1,20:00,09h 30m,05:30,3.7,585,3 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,3.9,600,29 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Puja Transport,Non AC Seater (2+2),20:00,10h 00m,06:00,2.5,540,15 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,J.S. Travels,Non AC Seater (2+1),20:30,10h 00m,06:30,2.2,550,32 Seats available
Tezpur to Tinsukia,https://www.redbus.in/bus-tickets/tezpur-to-tinsukia,Neha Travels,NON A/C Seater (2+2),22:10,06h 50m,05:00,2.7,666,30 Seats available
Dergaon to Dibrugarh,https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,SHIVAM TRAVELS,Bharat Benz A/C Seater (2+1),12:55,04h 05m,17:00,3.2,400,20 Seats available
Dergaon to Dibrugarh,https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Bashudev Transline (Under ASTC),A/C Seater (2+1),13:50,04h 10m,18:00,4.9,550,37 Seats available
Dergaon to Dibrugarh,https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Aroti Travels (Under ASTC),Non AC Seater (2+2),11:30,04h 50m,16:20,2.2,297,34 Seats available
Dergaon to Dibrugarh,https://www.redbus.in/bus-tickets/dergaon-to-dibrugarh,Atlanta Travels,Volvo A/C Seater (2+2),12:00,04h 15m,16:15,0,540,34 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Maa Laxmi,NON A/C Seater Push Back (2+1),22:15,07h 15m,05:30,3.1,543,36 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 50m,04:20,3.1,600,36 Seats available
Tezpur to Moran,https://www.redbus.in/bus-tickets/tezpur-to-moran,Neha Travels,NON A/C Seater (2+2),22:10,05h 20m,03:30,2.7,666,35 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Pranjit Travels (Under ASTC),Non AC Seater (2+1),13:10,05h 20m,18:30,4.1,500,14 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:00,07h 15m,18:15,1.8,460,41 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Mahadev K.P.,Tata A/C Seater (2+2),11:30,07h 00m,18:30,1.8,460,41 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Boithaboti Travels,A/C Seater Push Back (2+2),14:00,05h 00m,19:00,3.9,315,32 Seats available
Tezpur to North Lakhimpur,https://www.redbus.in/bus-tickets/tezpur-to-north-lakhimpur,Chartered Bus - ASTC,A/C Seater Push Back (2+2),11:00,04h 00m,15:00,0,541.16,4 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Drishti Travels,NON A/C Seater (2+1),18:30,08h 00m,02:30,4.3,450,27 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Drishti Travels,NON A/C Seater (2+1),18:30,08h 30m,03:00,4.3,450,17 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,08h 30m,03:00,3.8,600,32 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,09h 15m,05:00,3.3,540,26 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:20,06h 40m,03:00,3.3,475,27 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater/ Sleeper (2+1),20:25,07h 05m,03:30,4.1,567,45 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,08h 00m,04:30,4.6,540,44 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,NON A/C Seater (2+1),20:40,06h 20m,03:00,4.1,540,23 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,Yatra Travels,A/C Seater / Sleeper (2+1),21:00,06h 30m,03:30,4.1,585,28 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,06h 04m,03:00,3.9,590,19 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,DESTINY TRAVELS,NON AC Seater / Sleeper 2+1,18:30,07h 00m,01:30,1.7,498.75,35 Seats available
North Lakhimpur to Nagaon (Assam),https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,KIRAN TRAVELS,A/C Seater (2+1),21:20,07h 10m,04:30,2.8,612,32 Seats available
